title,from_date,emp_no,last_name,first_name,salary
Senior Engineer,1986-04-29,266053,Szilard,Mario,51062
Senior Engineer,1986-04-29,269151,Zaumen,Unal,40000
Senior Engineer,1986-04-29,448744,Dichev,Eishiro,40000
Senior Engineer,1986-04-30,39337,Miake,Shaowen,48270
Senior Engineer,1986-05-01,200260,Radivojevic,Tse,48903
Senior Engineer,1986-05-02,88262,Stassinopoulos,Sham,40000
Senior Engineer,1986-05-03,223016,Chaudhuri,Gro,40000
Senior Engineer,1986-05-03,272654,Uehara,Piyush,48448
Senior Engineer,1986-05-03,470511,Kawashima,Uno,40000
Senior Engineer,1986-05-04,18671,Nastansky,Shan,55188
Senior Engineer,1986-05-05,270409,Merlo,Yuchang,43933
Senior Engineer,1986-05-06,19644,Isaac,Jackson,53423
Senior Engineer,1986-05-06,31340,Marrakchi,Gennady,47817
Senior Engineer,1986-05-06,421162,Cherinka,Krister,40000
Senior Engineer,1986-05-07,424659,Gyorkos,Mohd,40000
Senior Engineer,1986-05-09,434391,Schahn,Ulf,52690
Senior Engineer,1986-05-09,440614,McConalogue,Naftali,51828
Senior Engineer,1986-05-10,19268,Papastamatiou,Adit,40000
Senior Engineer,1986-05-14,64572,Roccetti,Yinghua,40000
Senior Engineer,1986-05-14,471332,Bolotov,Terresa,42703
Senior Engineer,1986-05-15,290672,Bultermann,Randi,40000
Senior Engineer,1986-05-15,445889,Standera,Christophe,40000
Senior Engineer,1986-05-15,460894,Suppi,Hideyuki,43735
Senior Engineer,1986-05-15,499474,Danley,Mohamadou,52988
Senior Engineer,1986-05-16,247518,Siprelle,Yefim,56006
Senior Engineer,1986-05-17,57898,Pearson,Atilio,45633
Senior Engineer,1986-05-17,485041,Bugaenko,Chaitali,40000
Senior Engineer,1986-05-18,25379,Mullainathan,Eric,59373
Senior Engineer,1986-05-18,426542,Slaats,Hein,40000
Senior Engineer,1986-05-19,206639,Openshaw,Gad,57678
Senior Engineer,1986-05-19,293628,Danecki,Zhanqiu,65766
Senior Engineer,1986-05-19,447656,Rissland,Seongbae,40000
Senior Engineer,1986-05-20,31371,Hartvigsen,Feixiong,40000
Senior Engineer,1986-05-20,80520,Crelier,Lijie,47245
Senior Engineer,1986-05-20,404962,Pena,Sven,44141
Senior Engineer,1986-05-21,432288,Kroha,Yuuichi,41867
Senior Engineer,1986-05-22,55265,Waleschkowski,Luisa,59415
Senior Engineer,1986-05-22,205223,Chenoweth,Jianhao,40000
Senior Engineer,1986-05-22,402667,Kamble,Dante,46364
Senior Engineer,1986-05-22,436225,Penz,Mani,41222
Senior Engineer,1986-05-23,286449,Khalid,Randi,40000
Senior Engineer,1986-05-23,413480,Peac,Mang,45013
Senior Engineer,1986-05-25,87160,Gihr,Nevio,40000
Senior Engineer,1986-05-25,91411,Keirsey,Chenyi,57593
Senior Engineer,1986-05-25,290567,Poujol,Martina,40000
Senior Engineer,1986-05-27,79219,Irland,Yaghout,47272
Senior Engineer,1986-05-27,443924,Luca,Tooru,55593
Senior Engineer,1986-05-28,46248,dAstous,Leif,40000
Senior Engineer,1986-05-28,453190,Danley,Kiam,40000
Senior Engineer,1986-05-29,16910,Botman,Kazunori,57230
Senior Engineer,1986-05-29,55765,Noriega,Kotesh,40000
Senior Engineer,1986-05-29,226671,Coullard,Mostafa,40000
Senior Engineer,1986-05-29,290631,Vieri,Yoshinari,49695
Senior Engineer,1986-05-30,38697,Warwick,Hercules,40000
Senior Engineer,1986-05-30,489151,Hoogerwoord,Percy,49644
Senior Engineer,1986-05-31,428851,Berendt,Bilhanan,45101
Senior Engineer,1986-06-01,412459,Stroustrup,Iara,61752
Senior Engineer,1986-06-03,213362,Vendrig,Emdad,57813
Senior Engineer,1986-06-04,30648,Chartres,Macha,40000
Senior Engineer,1986-06-04,291663,Lortz,Mansur,57827
Senior Engineer,1986-06-05,421860,Cyre,Masali,49814
Senior Engineer,1986-06-06,18261,Baak,Shridhar,40000
Senior Engineer,1986-06-06,212706,Remmers,Fai,48652
Senior Engineer,1986-06-06,264728,Setia,Izaskun,46302
Senior Engineer,1986-06-07,240679,Jullig,Toshimo,40000
Senior Engineer,1986-06-07,258193,Calkin,Shaz,40960
Senior Engineer,1986-06-08,428528,Leivant,Vishv,40000
Senior Engineer,1986-06-08,487285,Minakawa,Augustine,72097
Senior Engineer,1986-06-11,295063,Dulay,Fumino,40000
Senior Engineer,1986-06-11,494783,Swab,Yunming,40000
Senior Engineer,1986-06-12,221388,Lund,Gao,57948
Senior Engineer,1986-06-14,246930,Anguita,Kitty,67266
Senior Engineer,1986-06-14,488806,Ranon,Huican,40000
Senior Engineer,1986-06-15,30666,Clemencon,Guadalupe,48925
Senior Engineer,1986-06-15,404316,Bahr,Kwun,40000
Senior Engineer,1986-06-15,430534,Walston,Ghassan,50866
Senior Engineer,1986-06-17,407252,Chimia,Jasminko,63181
Senior Engineer,1986-06-18,264703,Genther,Temple,50268
Senior Engineer,1986-06-19,287917,Rindone,Barry,52628
Senior Engineer,1986-06-19,426664,Hartvigsen,Luisa,47878
Senior Engineer,1986-06-20,16580,Valiente,Masaru,40000
Senior Engineer,1986-06-21,200334,Bojadziev,Basem,58014
Senior Engineer,1986-06-22,253729,Rusterholz,Ziyad,40631
Senior Engineer,1986-06-22,274458,Ghandeharizadeh,Arfst,40000
Senior Engineer,1986-06-22,424907,Schwaller,Visit,43066
Senior Engineer,1986-06-23,90878,Tagansky,Odysseas,40000
Senior Engineer,1986-06-23,96129,Alvarado,Aloys,66470
Senior Engineer,1986-06-23,442909,Schwabacher,Augustine,49845
Senior Engineer,1986-06-23,448008,Taubenfeld,Shem,40000
Senior Engineer,1986-06-24,218415,Farris,Arto,40000
Senior Engineer,1986-06-24,233940,Khalil,Visit,40000
Senior Engineer,1986-06-24,462648,Sridhar,Fatemeh,40000
Senior Engineer,1986-06-26,10001,Facello,Georgi,60117
Senior Engineer,1986-06-26,84305,Kalloufi,Minghong,40000
Senior Engineer,1986-06-27,487276,Kowalchuk,Chaoyi,54181
Senior Engineer,1986-06-28,40869,Snedden,Flemming,43224
Senior Engineer,1986-06-28,294782,Reeker,Edwin,46143
Senior Engineer,1986-06-30,27732,Facello,Girolamo,48552
Senior Engineer,1986-06-30,97091,Frijda,Juichirou,64700
Senior Engineer,1986-06-30,261130,Stassinopoulos,Brigham,53934
Senior Engineer,1986-07-01,60981,Kalorkoti,Yuchang,65154
Senior Engineer,1986-07-01,268722,Marshall,Muneo,55840
Senior Engineer,1986-07-01,299849,Kropf,Mats,51739
Senior Engineer,1986-07-01,498799,Demri,Pintsang,42702
Senior Engineer,1986-07-03,80894,Georgakopoulos,Kousuke,42225
Senior Engineer,1986-07-05,459351,Jeansoulin,Zorica,47739
Senior Engineer,1986-07-05,462484,Masamoto,Ronghao,52422
Senior Engineer,1986-07-05,482819,Merkl,Mostafa,46536
Senior Engineer,1986-07-06,203821,Gist,Ger,48348
Senior Engineer,1986-07-06,444201,Constantine,Yuichiro,58203
Senior Engineer,1986-07-07,55429,Bamford,Miyeon,52906
Senior Engineer,1986-07-07,425264,Shigei,Jeanne,40000
Senior Engineer,1986-07-07,458105,Jonsson,Zejun,44581
Senior Engineer,1986-07-10,54309,Bressoud,Mohamadou,67544
Senior Engineer,1986-07-11,452513,Petersohn,Yonghong,40000
Senior Engineer,1986-07-12,91307,Erva,Gladys,59638
Senior Engineer,1986-07-12,105809,Frolund,Remko,40000
Senior Engineer,1986-07-13,86631,Isaac,Tristan,84059
Senior Engineer,1986-07-14,249233,McAffer,Mara,42914
Senior Engineer,1986-07-15,255911,Gladwell,Bingning,40591
Senior Engineer,1986-07-16,98072,Merro,Luerbio,40000
Senior Engineer,1986-07-17,240518,Reeker,Guadalupe,40000
Senior Engineer,1986-07-17,483690,Erbe,Shem,40000
Senior Engineer,1986-07-18,26441,Halloran,Tesuya,53388
Senior Engineer,1986-07-21,226765,Luby,Ayakannu,72065
Senior Engineer,1986-07-21,255144,Perelgut,Pranjal,60582
Senior Engineer,1986-07-21,261764,Viele,Kenton,40000
Senior Engineer,1986-07-22,81329,Gire,Divine,40000
Senior Engineer,1986-07-22,264397,Homond,Samphel,55581
Senior Engineer,1986-07-22,436842,Krzyzanowski,Tomofumi,64016
Senior Engineer,1986-07-23,17470,Lichtner,Genevieve,60901
Senior Engineer,1986-07-24,291580,Gniady,Nidapan,40000
Senior Engineer,1986-07-25,20392,Sidje,Terresa,56391
Senior Engineer,1986-07-25,242749,Chandrasekhar,Tetsurou,55680
Senior Engineer,1986-07-26,109294,Savasere,Udi,67916
Senior Engineer,1986-07-26,254814,Worfolk,Tsz,52682
Senior Engineer,1986-07-27,220417,Marrakchi,Lidong,40000
Senior Engineer,1986-07-27,472964,Beznosov,Shigeo,57575
Senior Engineer,1986-07-28,279745,Brattka,Hongzue,50334
Senior Engineer,1986-07-29,493261,Savasere,Demin,57106
Senior Engineer,1986-07-31,84553,Lamparter,Ekawit,51218
Senior Engineer,1986-07-31,233958,Magliocco,Toney,59930
Senior Engineer,1986-08-01,224675,Cappello,Barna,40000
Senior Engineer,1986-08-03,491276,Uhrik,Kerryn,40000
Senior Engineer,1986-08-04,237803,Baranowski,Lihong,49449
Senior Engineer,1986-08-04,448759,Bojadziev,Luigi,40000
Senior Engineer,1986-08-05,37612,Sridhar,Etsuo,55447
Senior Engineer,1986-08-06,217179,Khasidashvili,Kerhong,40000
Senior Engineer,1986-08-06,251963,Tasistro,Larisa,50597
Senior Engineer,1986-08-07,216128,Schneeberger,Syozo,40000
Senior Engineer,1986-08-08,486602,Fabrizio,Serap,40000
Senior Engineer,1986-08-10,212643,Malinowski,Tetsurou,46432
Senior Engineer,1986-08-11,89399,Smeets,Erzsebet,40000
Senior Engineer,1986-08-12,74184,Crelier,Demin,61716
Senior Engineer,1986-08-12,88137,Brodie,Domenick,48391
Senior Engineer,1986-08-13,260378,Basagni,Taisook,65279
Senior Engineer,1986-08-17,233749,Beausoleil,Charlene,69033
Senior Engineer,1986-08-17,405238,Ossenbruggen,Masali,53487
Senior Engineer,1986-08-19,260352,Kilgore,Ayonca,40000
Senior Engineer,1986-08-21,16551,Ranon,Sadegh,82980
Senior Engineer,1986-08-22,221799,Lorys,Tran,40000
Senior Engineer,1986-08-22,298293,Avouris,Weijing,40000
Senior Engineer,1986-08-22,425458,Honiden,Hidekazu,42882
Senior Engineer,1986-08-22,466416,Pargaonkar,Weiyi,55466
Senior Engineer,1986-08-23,437635,Garnick,Maya,72691
Senior Engineer,1986-08-23,440649,Legleitner,Leaf,41385
Senior Engineer,1986-08-24,498214,Cronin,Toshimori,40000
Senior Engineer,1986-08-25,208200,Linares,Fabrizio,56600
Senior Engineer,1986-08-25,493116,Heping,Pintsang,40000
Senior Engineer,1986-08-26,259223,Vakili,Apostol,96916
Senior Engineer,1986-08-29,34334,Veevers,Stafford,47401
Senior Engineer,1986-08-29,62781,Pietrzykowski,Marek,56682
Senior Engineer,1986-08-29,219051,Luck,Percy,65627
Senior Engineer,1986-08-29,260850,Serra,Goa,40188
Senior Engineer,1986-08-30,201651,Yetim,Isaac,40000
Senior Engineer,1986-09-02,481367,Billingsley,Sverrir,40000
Senior Engineer,1986-09-03,78444,Peot,Rafols,40000
Senior Engineer,1986-09-03,403226,Pena,Berni,40000
Senior Engineer,1986-09-04,403998,Peroz,Yucel,40287
Senior Engineer,1986-09-05,19503,Papsdorf,Jaana,43939
Senior Engineer,1986-09-05,475634,Alameldin,Alagu,40000
Senior Engineer,1986-09-06,231083,Angelopoulos,Gritta,40972
Senior Engineer,1986-09-07,74672,Genther,Vishu,40000
Senior Engineer,1986-09-07,83669,Zlotek,Kasidit,40000
Senior Engineer,1986-09-07,213010,Lupu,Magy,50252
Senior Engineer,1986-09-07,299755,Stemann,Bernd,40000
Senior Engineer,1986-09-08,429220,Glinert,Divine,65291
Senior Engineer,1986-09-11,212219,Solovay,Yahiko,40000
Senior Engineer,1986-09-12,102514,Huttel,Arne,63125
Senior Engineer,1986-09-12,218676,Kowalchuk,Shichao,49242
Senior Engineer,1986-09-12,278346,Duclos,Siddarth,40000
Senior Engineer,1986-09-12,441461,Nations,Mang,41759
Senior Engineer,1986-09-12,467609,Masada,Jongsuk,40000
Senior Engineer,1986-09-12,489983,Zuberek,Teruyuki,48264
Senior Engineer,1986-09-13,210984,Angel,Toshiki,54314
Senior Engineer,1986-09-14,24126,Wallrath,Candida,40599
Senior Engineer,1986-09-14,215281,Onuegbe,Tomofumi,60176
Senior Engineer,1986-09-15,17397,Hardjono,Kenroku,40000
Senior Engineer,1986-09-16,83348,Kuszyk,Bokyung,40000
Senior Engineer,1986-09-16,297798,Collavizza,Hideo,40000
Senior Engineer,1986-09-16,423830,Menhoudj,Maya,66576
Senior Engineer,1986-09-16,492593,Uludag,Lalit,40000
Senior Engineer,1986-09-17,94920,Birrer,Gretta,40000
Senior Engineer,1986-09-18,212969,Ecklund,Tzu,40000
Senior Engineer,1986-09-18,428122,Georgatos,Tooru,40000
Senior Engineer,1986-09-19,14780,Bruckman,Marlo,51232
Senior Engineer,1986-09-19,259722,Vendrig,Candida,51612
Senior Engineer,1986-09-19,263130,Grandbois,Haldun,40000
Senior Engineer,1986-09-19,299421,Naudin,Heeju,40000
Senior Engineer,1986-09-23,277621,Lorch,Shin,40000
Senior Engineer,1986-09-24,275150,Pollacia,Naftali,63738
Senior Engineer,1986-09-24,464534,Angelopoulos,Idoia,40000
Senior Engineer,1986-09-27,254409,Gide,Dante,51009
Senior Engineer,1986-09-29,214024,Kroll,Zhilian,70765
Senior Engineer,1986-09-29,226611,Nourani,Kersti,40000
Senior Engineer,1986-09-29,429649,Krone,Lijie,40000
Senior Engineer,1986-09-30,86083,Spell,Parke,43840
Senior Engineer,1986-09-30,237930,Luef,Constantijn,61991
Senior Engineer,1986-09-30,490617,Lampe,Changho,43076
Senior Engineer,1986-10-01,417442,Uchoa,Conrado,52648
Senior Engineer,1986-10-01,454310,Speckmann,Khue,45172
Senior Engineer,1986-10-02,59513,Rosaz,Xiaoheng,40000
Senior Engineer,1986-10-02,238032,Srimani,Filipe,41111
Senior Engineer,1986-10-02,284652,Compeau,Pranas,48025
Senior Engineer,1986-10-03,57176,Stenning,Pranav,40000
Senior Engineer,1986-10-03,412340,Litecky,Alain,40000
Senior Engineer,1986-10-04,37659,Armand,Florina,64978
Senior Engineer,1986-10-04,262814,Coullard,Vasiliy,40000
Senior Engineer,1986-10-04,298308,Lamparter,Martijn,51090
Senior Engineer,1986-10-04,404061,Denny,Moty,42263
Senior Engineer,1986-10-05,42828,Fiutem,Val,50054
Senior Engineer,1986-10-06,205782,Brandsma,Shen,59618
Senior Engineer,1986-10-06,278825,Delgrossi,Jiakeng,55698
Senior Engineer,1986-10-06,484637,Lund,Randi,40460
Senior Engineer,1986-10-08,405383,Masand,Kamran,69136
Senior Engineer,1986-10-09,471096,Merli,Ingmar,46426
Senior Engineer,1986-10-10,459026,Gyimothy,Kazuhisa,40000
Senior Engineer,1986-10-12,421469,Oxenboll,Seongbae,60947
Senior Engineer,1986-10-14,234813,Tagansky,Dietrich,46481
Senior Engineer,1986-10-17,109174,Zschoche,Sanjiv,40000
Senior Engineer,1986-10-18,220728,Halevi,Sashi,42434
Senior Engineer,1986-10-18,237418,Stiles,Arvind,72517
Senior Engineer,1986-10-19,27254,Sewelson,Trygve,40000
Senior Engineer,1986-10-19,236413,Awdeh,Elzbieta,59649
Senior Engineer,1986-10-20,67366,Bratten,Ayonca,49750
Senior Engineer,1986-10-20,234434,Strandh,Otmar,42302
Senior Engineer,1986-10-22,28354,Prochazka,Geoffrey,73846
Senior Engineer,1986-10-22,44224,Selenyi,Shietung,40000
Senior Engineer,1986-10-22,68717,Chenoweth,Yishai,42754
Senior Engineer,1986-10-22,223729,Mitchem,Nahla,62174
Senior Engineer,1986-10-23,435830,Zaumen,Yechiam,40000
Senior Engineer,1986-10-23,469720,Rissland,Sarita,51182
Senior Engineer,1986-10-24,79042,Narwekar,Iara,40000
Senior Engineer,1986-10-24,94480,Majewski,Remzi,46941
Senior Engineer,1986-10-24,109520,Lorin,Rasikan,40000
Senior Engineer,1986-10-24,457811,Rindone,Jiong,44571
Senior Engineer,1986-10-26,211208,Erie,Radhia,46496
Senior Engineer,1986-10-27,88942,Senzako,Leif,54508
Senior Engineer,1986-10-27,94769,Montemayor,Guozhong,41393
Senior Engineer,1986-10-28,44097,Luga,Shim,60923
Senior Engineer,1986-10-28,255424,Jenevein,Vishwani,40000
Senior Engineer,1986-10-29,220195,Brickell,Berhard,55635
Senior Engineer,1986-10-29,440189,Falster,Kiyomitsu,47178
Senior Engineer,1986-10-29,497274,Serre,Jixiang,42081
Senior Engineer,1986-10-30,58996,Dengi,Sven,40000
Senior Engineer,1986-10-30,432284,Dredge,Oksana,78005
Senior Engineer,1986-10-30,495216,Uhrik,Jiafu,41450
Senior Engineer,1986-11-01,107440,Dulli,Shimshon,55065
Senior Engineer,1986-11-01,231122,Baik,Jeane,47604
Senior Engineer,1986-11-02,445689,Shihab,Naraig,86884
Senior Engineer,1986-11-03,201860,Sewelson,Demin,69878
Senior Engineer,1986-11-04,72338,Gubsky,Sreekrishna,56018
Senior Engineer,1986-11-04,467663,Talmon,Florian,57863
Senior Engineer,1986-11-05,50957,Ullian,Ipke,49676
Senior Engineer,1986-11-06,234848,Bael,Xiaobin,40000
Senior Engineer,1986-11-07,257565,Heyers,Ymte,40106
Senior Engineer,1986-11-07,426349,Kaelbling,Alassane,44855
Senior Engineer,1986-11-08,81292,Copas,Ortrun,42889
Senior Engineer,1986-11-09,287221,Sinitsyn,Saeed,47599
Senior Engineer,1986-11-10,28418,Suermann,Sachio,51567
Senior Engineer,1986-11-11,201324,Stanfel,Zvonko,80344
Senior Engineer,1986-11-11,264724,Baig,Babette,73414
Senior Engineer,1986-11-12,228436,Baja,Vugranam,40000
Senior Engineer,1986-11-14,88924,Alameldin,Qiwen,40000
Senior Engineer,1986-11-15,422216,Felcyn,Toshimitsu,52334
Senior Engineer,1986-11-16,54307,Bondorf,Yuqun,40969
Senior Engineer,1986-11-16,207016,Mondadori,Lenore,66242
Senior Engineer,1986-11-17,22947,Schmiedel,Herbert,61316
Senior Engineer,1986-11-17,272089,Makrucki,Reuven,40000
Senior Engineer,1986-11-17,458199,Isard,Yuguang,40000
Senior Engineer,1986-11-19,16683,Ghandeharizadeh,Hatem,60120
Senior Engineer,1986-11-21,256532,Benner,Percy,52412
Senior Engineer,1986-11-22,33427,Mitsuhashi,Shalesh,40000
Senior Engineer,1986-11-23,75192,Speer,Zejun,48460
Senior Engineer,1986-11-23,208878,Tetzlaff,Vitali,57584
Senior Engineer,1986-11-24,91912,Marletta,Dzung,40000
Senior Engineer,1986-11-24,222279,Peroz,Syozo,40038
Senior Engineer,1986-11-24,235908,Denti,Eckart,40000
Senior Engineer,1986-11-24,499150,Vernadat,Koichi,77470
Senior Engineer,1986-11-25,77406,Choobineh,Surveyors,43114
Senior Engineer,1986-11-25,104021,Mondadori,Yonghoan,40000
Senior Engineer,1986-11-25,210418,Krogh,Alejandro,79798
Senior Engineer,1986-11-25,290990,Bennet,Guiseppe,54912
Senior Engineer,1986-11-25,410043,Mattern,Patricio,42680
Senior Engineer,1986-11-26,274746,Slutz,Taegyun,46385
Senior Engineer,1986-11-27,276475,Passino,Susanne,53480
Senior Engineer,1986-11-28,221474,Berztiss,Hatsukazu,45059
Senior Engineer,1986-11-28,247084,Yurek,Collette,40000
Senior Engineer,1986-11-28,423991,Gargeya,Weicheng,40000
Senior Engineer,1986-11-30,266284,Thiria,Zejun,40398
Senior Engineer,1986-12-01,22744,Spelt,Berna,51822
Senior Engineer,1986-12-02,46079,Varman,Genevieve,56474
Senior Engineer,1986-12-03,406210,Mitina,Nadjib,74704
Senior Engineer,1986-12-04,58657,Kaltofen,Pasqua,40000
Senior Engineer,1986-12-06,24533,Erman,Shigenori,49362
Senior Engineer,1986-12-06,289804,Yetim,Khalid,40000
Senior Engineer,1986-12-09,203085,Decleir,George,40000
Senior Engineer,1986-12-10,273867,Leaver,Arch,55186
Senior Engineer,1986-12-11,58835,Vigier,Van,40000
Senior Engineer,1986-12-11,99883,Linares,Dulce,62474
Senior Engineer,1986-12-12,42886,Malabarba,JoAnna,66633
Senior Engineer,1986-12-13,464282,Winter,Chriss,47654
Senior Engineer,1986-12-13,474646,Cannane,Nikolaos,40000
Senior Engineer,1986-12-15,88219,Krzyzanowski,Palash,56354
Senior Engineer,1986-12-15,497781,Luit,Xiaoshan,57703
Senior Engineer,1986-12-19,238173,Rathonyi,Lucian,45008
Senior Engineer,1986-12-20,498617,Billawala,Udi,48518
Senior Engineer,1986-12-21,491594,Trachtenberg,Sumant,40000
Senior Engineer,1986-12-22,67848,Litzkow,Shawna,40000
Senior Engineer,1986-12-22,77540,Werthner,Tse,44796
Senior Engineer,1986-12-22,267703,Versino,Shushma,76048
Senior Engineer,1986-12-23,105365,Backhouse,Iara,40000
Senior Engineer,1986-12-23,208171,Demke,Martial,40000
Senior Engineer,1986-12-25,77100,Baaleh,Mihalis,41249
Senior Engineer,1986-12-26,436612,Kumaresan,Koldo,42719
Senior Engineer,1986-12-26,473202,Benzmuller,Sadun,40000
Senior Engineer,1986-12-27,474220,Munawer,Vishwani,68222
Senior Engineer,1986-12-28,203198,Hertweck,Fumiyo,44606
Senior Engineer,1986-12-29,428260,Binding,Leszek,40000
Senior Engineer,1986-12-29,487577,Bottner,Nidapan,40000
Senior Engineer,1986-12-30,208018,Plump,Shahar,40000
Senior Engineer,1986-12-30,434519,Eiron,Zissis,40853
Senior Engineer,1986-12-30,448510,Bratsberg,Candido,40000
Senior Engineer,1986-12-31,448861,Noriega,Odysseas,50005
Senior Engineer,1987-01-01,401863,Wolniewicz,Ghassan,40000
Senior Engineer,1987-01-02,218631,Zhiwei,Feixiong,40000
Senior Engineer,1987-01-02,462734,Jansch,Shridhar,40000
Senior Engineer,1987-01-02,493354,Rassart,Marie,52952
Senior Engineer,1987-01-03,273596,Schwartzburd,Wuxu,40000
Senior Engineer,1987-01-04,17076,Hitomi,Gudjon,60092
Senior Engineer,1987-01-04,40786,Whittlesey,Gretta,40000
Senior Engineer,1987-01-04,99637,Maccarone,Moti,74650
Senior Engineer,1987-01-05,30633,Ranta,Arra,50009
Senior Engineer,1987-01-05,221984,Assaf,Manibrata,41945
Senior Engineer,1987-01-07,76687,Siochi,Heeju,78762
Senior Engineer,1987-01-08,50145,Peyn,Angel,40000
Senior Engineer,1987-01-09,491634,Pollacia,Susuma,40000
Senior Engineer,1987-01-10,27367,Junet,Mokhtar,43757
Senior Engineer,1987-01-10,420621,Erni,Stella,40777
Senior Engineer,1987-01-11,44467,Ramsak,Zhanqiu,46804
Senior Engineer,1987-01-11,451600,Thisen,Abdelaziz,41508
Senior Engineer,1987-01-12,30622,Perko,Naftali,65210
Senior Engineer,1987-01-13,290487,Carrere,Hitofumi,63199
Senior Engineer,1987-01-15,438126,Krichel,Duke,78066
Senior Engineer,1987-01-15,441154,Syang,Lansing,63254
Senior Engineer,1987-01-17,47586,Rothe,Goncalo,40000
Senior Engineer,1987-01-17,284336,Gornas,Yechiam,62423
Senior Engineer,1987-01-18,27765,Litvinov,Shushma,54079
Senior Engineer,1987-01-20,68788,Kaiser,Reuven,50886
Senior Engineer,1987-01-21,241258,Zwicker,Shai,55243
Senior Engineer,1987-01-22,233115,Middleton,Felicidad,56383
Senior Engineer,1987-01-22,264267,Chappelet,Conrado,40000
Senior Engineer,1987-01-22,422056,Murrill,Wonhee,44895
Senior Engineer,1987-01-24,59450,Highland,Goncalo,40000
Senior Engineer,1987-01-24,419891,Setia,Kazuyasu,43721
Senior Engineer,1987-01-25,105208,Grospietsch,Moon,53701
Senior Engineer,1987-01-25,444734,Ertl,Shietung,43726
Senior Engineer,1987-01-25,446139,Schlenzig,Odoardo,40000
Senior Engineer,1987-01-27,292506,Tchuente,Nahum,40000
